"Date","JPM","BAC","C","WFC","GS","MS","BK","USB","PNC","COF","STT","AXP","FITB","RF","8306.T","8411.T","8316.T","8308.T","8604.T","8309.T","8354.T","8331.T","8377.T","8355.T","8418.T","TD.TO","RY.TO","BNS.TO","BMO.TO","CM.TO","NA.TO","UCG.MI","ISP.MI","BMPS.MI","UNI.MI","MB.MI","NAB.AX","CBA.AX","ANZ.AX","WBC.AX","MQG.AX","600036.SS","600000.SS","600016.SS","000001.SZ","600015.SS","HSBA.L","BARC.L","LLOY.L","STAN.L","SAN.MC","BBVA.MC","SAB.MC","NDA-SE.ST","SHB-A.ST","SEB-A.ST","SWED-A.ST","BNP.PA","ACA.PA","GLE.PA","316140.KS","055550.KS","024110.KS","UBSG.SW","CSGN.SW","KBC.BR","ITUB4.SA","BBDC4.SA","DBK.DE","CBK.DE","BIRG.IR","SBIN.NS","BANKBARODA.NS","1155.KL","1023.KL","BCP.LS","D05.SI","U11.SI","EBS.VI","DANSKE.CO","ETE.AT","INGA.AS","DNB.OL","SBER.ME","ISCTR.IS","SBK.JO"
2018-01-17,103.156975,29.154165,70.837196,57.364704,239.384109,51.085625,53.62286,50.926704,140.724899,99.434563,97.529709,96.164017,28.976374,16.439003,774.933228,2151.611816,4516.92627,624.053223,684.455017,4207.563965,3003.354736,922.532715,1575.168091,1113.070557,1247.446777,64.754112,93.293304,69.841309,90.718651,104.61451,56.519432,15.11168,2.232626,3.968,3.984903,8.792436,24.654736,68.878906,24.386541,26.426271,90.404251,28.987106,11.92315,6.517708,13.858571,8.758099,678.955505,178.898605,58.629528,750.081238,4.851913,6.372314,1.603978,99.299339,100.330605,84.293732,154.017609,52.187824,13.024869,32.10091,NA,52700,16850,14.11044,15.960705,63.999966,27.233858,24.666733,14.685407,11.852946,6.65324,307.100006,165.199997,9.88,6.77,0.287798,22.284161,25.68256,39.110001,199.24765,3.4,13.473949,132.813278,159.765594,6.766784,16980.154297
2018-01-18,103.403481,29.434673,70.764038,57.427574,236.854843,51.537876,51.270084,50.754967,140.250458,98.501099,96.292267,95.305069,28.690975,16.250971,768.247375,2112.150879,4467.100586,611.461975,678.233521,4161.169922,2949.158936,906.833923,1520.199463,1088.088989,1224.346069,65.00087,93.846306,69.884117,91.06987,104.002258,56.677872,15.286311,2.25891,3.9,3.995926,8.904699,24.696981,68.698349,24.532724,26.702353,90.537201,29.563372,12.050572,6.598258,14.335782,8.877693,675.101685,179.601532,59.045753,749.623596,4.858494,6.355947,1.605721,98.566322,101.114441,84.796974,155.648651,52.384377,13.089137,31.991037,NA,51100,16500,14.337418,16.188267,64.411865,27.169857,24.63999,14.763209,11.967775,6.644711,303.25,162.350006,9.86,6.8,0.298625,22.105618,25.399937,39.310001,194.634323,3.396,13.457589,132.645905,163.549545,6.872216,17052.626953
2018-01-19,103.175232,29.659077,71.596138,57.670025,241.715164,53.033066,52.43721,51.035179,141.655594,99.425041,98.63884,93.558525,28.985289,16.716568,774.757263,2127.935059,4531.530762,619.943604,681.762085,4194.181152,2944.642578,910.527771,1509.385864,1086.238403,1226.19397,65.282867,94.55735,70.17511,91.702049,104.19783,57.285233,15.190262,2.254529,3.89,3.995926,8.940623,24.637836,68.638176,24.558519,26.685099,90.439705,29.691431,12.050572,6.671497,14.413693,9.043287,675.187317,180.682922,59.503601,749.623596,4.881549,6.374037,1.621415,97.979904,100.591873,83.874367,155.648651,52.635956,13.033414,32.132813,NA,52900,16700,14.62114,16.313206,64.92675,27.391008,24.813786,14.912981,12.16645,6.866485,309.25,165.399994,9.87,6.83,0.299707,22.38619,25.554924,39.689999,193.838928,3.416,13.455955,134.44519,161.51767,6.8818,16583.681641
2018-01-22,104.380348,29.864784,71.861305,58.128014,246.811478,52.940765,53.465397,51.758316,142.084442,100.482361,99.903793,93.835304,29.226091,17.155298,773.173767,2120.043213,4519.503906,621.080261,686.683594,4242.359375,2971.740479,907.757385,1500.374634,1091.789917,1219.72583,65.573677,94.847015,70.483238,91.930336,104.027763,57.522888,15.539439,2.282273,3.924,3.997764,9.016961,24.502653,67.795555,24.334949,26.374508,90.058586,30.258554,11.622795,6.546998,14.063089,8.896092,671.847351,188.523026,59.903172,754.016968,4.967156,6.455865,1.664984,98.664063,102.115997,85.845413,157.590363,53.107681,13.234856,32.60775,NA,51800,16550,14.677882,16.487225,65.922203,28.072002,25.154819,15.350626,12.337782,6.798246,306.5,164.800003,9.87,6.89,0.314865,22.479713,25.472872,40.389999,196.543289,3.45,13.63264,136.244507,162.54361,7.015986,17044.955078
2018-01-23,104.270798,29.846085,71.824738,57.912479,245.461899,52.525436,53.465397,51.686008,142.130066,100.691917,102.827866,93.510811,29.359865,17.334373,780.123474,2143.719482,4562.457031,630.611145,694.669373,4285.18457,3034.968994,913.298218,1522.90271,1119.547241,1233.586304,65.617737,94.241341,70.235023,91.561562,104.078781,57.144394,15.428812,2.283733,3.89,3.98674,8.958586,24.663187,68.139481,24.704702,26.650589,91.042397,31.145819,11.741116,6.766696,14.267609,9.190482,672.361206,188.523026,60.036366,762.986877,4.947399,6.451558,1.658013,100.032356,102.507919,85.006668,159.609772,53.131264,13.136315,32.685722,NA,53000,17000,14.817852,16.482763,65.681923,27.967236,25.268503,15.442044,12.328668,6.943254,318.100006,173.149994,9.89,6.9,0.328645,22.819799,25.864904,40.759998,195.270645,3.546,13.385607,135.323929,NA,7.054325,17308.416016
2018-01-24,105.603745,30.005039,72.647659,58.801514,250.737457,52.830017,53.511707,52.201233,143.927567,100.263283,103.31366,94.770615,29.725531,17.397047,763.672913,2114.123779,4473.973633,613.560486,693.462158,4238.791016,2967.224365,898.522827,1524.705078,1114.921265,1229.890015,65.24762,93.851784,70.029602,91.052307,103.925713,57.135597,15.446275,2.250149,3.9,3.981228,8.954095,24.696981,67.623596,24.764896,26.754118,92.53141,30.962875,12.350926,6.832605,14.25787,9.26408,660.714111,187.892212,59.93647,755.939148,4.924353,6.442945,1.650166,98.468582,101.898262,84.587296,158.367065,52.816788,13.114863,32.60775,NA,52700,16900,14.700582,16.536308,65.390144,29.317606,26.61248,15.445935,12.279456,6.819571,329.899994,178.350006,9.91,6.95,0.321361,23.100367,25.874018,40.810001,195.270645,3.53,13.26618,135.072845,164.901901,7.361034,17148.123047
2018-01-25,105.631142,30.005039,72.638527,58.954182,253.899063,52.433144,52.659515,52.409134,143.982315,99.310753,101.13208,95.142822,29.288521,17.137392,750.653259,2086.501465,4420.711914,607.090027,681.297913,4159.38623,2922.061035,895.752563,1509.385864,1100.117188,1212.333374,65.591309,94.226845,70.046722,90.929382,103.687599,57.02116,15.786809,2.279352,3.888,4.095135,8.895718,24.553349,67.623596,24.63591,26.685099,93.027748,30.560406,12.423738,6.803316,13.829354,9.181283,658.059326,189.514297,59.312141,762.437683,5.00173,6.547169,1.677183,94.373466,99.982231,82.75045,155.337982,53.461468,13.247763,32.93737,NA,51900,16650,14.579529,16.420296,66.248283,29.317606,26.61248,15.366186,12.456256,6.947519,313.149994,167.149994,NA,NA,0.324019,22.760284,25.50934,40.849998,189.782394,3.48,13.2989,131.850861,166.973785,7.581482,17726.205078
2018-01-26,106.197166,30.107893,73.223732,59.205624,253.059189,53.162273,53.520969,52.526646,144.766983,99.920372,101.66375,95.085556,29.743362,17.352278,739.744934,2071.703613,4340.819824,595.198242,674.612061,4122.805664,2867.865234,884.671021,1495.869019,1088.088989,1199.396851,65.256424,94.405434,69.935455,90.841568,103.56855,56.783504,15.673298,2.307096,3.934,4.122694,8.82836,NA,NA,NA,NA,NA,30.61529,12.205299,6.825285,13.68327,9.254881,659.943298,189.243958,59.320454,777.265381,4.986096,6.575594,1.679802,95.644035,100.76606,83.958237,156.347672,53.681602,13.217765,33.103954,NA,51800,16600,14.643836,16.603235,66.728859,30.790211,27.548592,15.220304,12.490888,6.951783,NA,NA,10.08,7.06,0.327168,22.598743,25.418169,40.860001,193.123062,3.4,13.275995,131.390579,164.548843,7.878607,17798.679688
2018-01-29,106.087608,30.182695,73.113998,59.106842,257.15509,53.023834,53.502369,52.418182,145.268845,99.634598,102.378716,94.875595,29.582829,17.244837,744.231323,2073.67627,4327.933594,596.160156,670.804871,4091.579346,2881.414307,886.517822,1493.165649,1089.014038,1195.700684,65.432671,93.887512,69.755722,90.464012,103.43248,56.413799,15.603444,2.325348,3.866,4.137391,8.849915,24.722332,68.087891,24.618711,26.840397,93.222733,30.167078,12.250808,6.737406,13.381362,9.144484,659.857605,187.126221,59.561874,767.654846,4.977859,6.583346,1.685464,95.40947,100.809616,84.042114,157.279694,53.736637,13.209219,33.458385,NA,52700,16650,14.530349,16.424757,66.437073,30.085907,26.746195,15.060807,12.233888,6.938989,312.100006,162.350006,10.2,7.16,0.324314,22.607246,25.418169,40.799999,195.032013,3.49,13.3398,131.432419,166.867172,7.840269,17053.480469
2018-01-30,105.092476,29.808685,71.888733,58.621914,253.814133,52.467636,52.739639,51.884865,144.073517,98.558243,100.957939,94.20752,29.449055,17.146343,738.161377,2061.837646,4277.248535,590.476624,661.147705,4084.442627,2854.316406,881.900635,1481.45105,1080.687012,1191.080688,65.749931,94.16433,70.046722,90.112816,103.406967,56.220146,15.439288,2.296875,3.782,4.090542,8.729568,24.561796,68.001907,24.489731,26.728235,91.716003,29.792049,11.93225,6.598258,13.293711,8.96969,651.379333,181.809372,58.704441,745.138611,4.933453,6.514437,1.671088,94.823051,99.720963,83.236916,155.803986,52.856098,13.007778,33.150032,NA,53400,16750,14.428207,16.197191,66.557213,29.969524,27.013727,14.387807,12.16098,6.832366,313.549988,160.199997,10.1,7.25,0.319393,22.445704,25.071722,40.549999,193.123062,3.33,13.143482,130.470001,171.743668,7.658159,16909.386719
2018-01-31,105.603745,29.920889,71.760719,59.070923,252.823196,52.421291,52.739639,51.649845,144.183044,99.024979,100.98542,94.866051,29.520399,17.217974,722.062805,2025.33667,4190.484375,574.73761,656.969116,4038.941162,2854.316406,871.742737,1471.538574,1074.210205,1180.916382,65.93499,94.048248,69.944016,89.784973,103.628075,56.193745,15.495173,2.307461,3.78,4.079519,8.794231,24.612492,67.812752,24.575718,26.710979,91.405785,31.045197,11.986861,6.634878,13.68327,9.061687,643.243591,180.178268,57.86367,750.172729,4.976704,6.518744,1.668036,95.038071,99.851601,83.488541,156.425339,52.360786,13.007778,33.213829,NA,53300,16650,14.299589,16.027634,66.419914,30.417665,27.247711,14.387807,12.082605,6.704419,313.25,156.800003,NA,NA,0.31703,22.445704,25.007906,40.529999,193.679855,3.42,12.948798,130.888443,176.207153,7.715668,17108.900391
2018-02-01,106.69931,30.388403,72.419067,59.179325,256.919067,53.255581,53.483761,51.939091,145.214081,99.748901,101.13208,95.438667,30.01984,17.495539,753.908203,2069.730225,4376.040527,591.176147,674.704895,4225.407227,2971.740479,914.221619,1544.529785,1126.949341,1219.72583,65.714668,93.467819,69.1138,89.669769,102.930763,56.132133,15.516128,2.291399,3.742,4.004194,8.880449,24.756126,68.792938,24.850885,27.107849,91.919853,31.5117,12.105183,6.752047,13.663792,9.190482,642.558411,177.835251,57.705502,753.833923,4.941768,6.580676,1.655394,95.565849,101.027351,84.796974,158.134064,52.384377,13.046321,33.064968,NA,52600,16650,14.41686,16.277508,66.728859,30.57198,26.525545,14.368357,12.135464,6.725743,306.049988,152.350006,NA,NA,0.305318,22.624249,25.39082,40.639999,192.566299,3.42,12.81465,131.976395,175.341125,7.619821,17401.353516
2018-02-02,104.334702,29.874136,70.711426,57.878471,245.414734,51.429409,52.395485,51.432903,144.137405,96.748444,98.510521,92.270103,29.547159,17.235882,743.703613,2048.026611,4325.356445,581.820129,655.204773,4193.289551,2931.09375,902.216736,1557.145508,1133.425903,1210.485352,65.159492,92.467674,68.480431,88.79258,101.195976,55.331123,15.341496,2.274607,3.646,3.989496,8.93254,24.975805,69.463585,25.031464,27.349422,93.054329,31.557436,11.959556,6.715436,13.68327,9.089287,642.472717,176.231171,57.23101,744.955627,4.869396,6.334414,1.601802,94.764412,100.46125,83.958237,156.192337,51.889069,12.887696,32.554585,NA,52800,16750,14.329852,16.116877,66.351265,30.187729,25.700958,13.475562,11.945903,6.704419,297.350006,153.199997,NA,NA,0.299412,22.683765,25.089958,40.16,194.793396,3.384,12.811376,132.436691,171.423904,7.543143,17319.5
2018-02-05,99.331612,28.29394,67.2686,52.539604,235.099426,48.713322,50.581692,49.371971,137.157318,92.395386,93.927353,87.813141,28.271805,16.528536,722.150818,2021.390625,4239.451172,571.327332,645.176147,4128.15918,2876.897949,882.824097,1538.221924,1106.593994,1200.320801,63.264812,90.315605,66.828545,86.143242,98.491737,54.362869,15.018424,2.251244,3.607,3.985822,8.853506,24.663187,68.612373,24.713299,27.012947,91.609634,31.914171,12.278113,6.920485,14.170218,9.56767,642.130188,174.753281,56.698238,742.850464,4.807015,6.249139,1.617487,92.75106,99.198402,81.592979,153.046738,51.401627,12.703436,32.125721,NA,52500,17100,13.966687,15.893775,65.750565,29.128036,25.286213,13.277163,11.78733,6.67883,298.049988,157.5,NA,NA,0.293999,22.224648,24.770864,40.139999,194.793396,3.176,12.755754,130.846619,170.304703,7.178925,16633.986328
2018-02-06,102.353561,29.172863,68.691628,51.744637,244.150085,50.363377,51.614155,49.371971,140.779678,93.767021,95.788116,89.88414,28.557199,16.716568,695.495605,1974.037354,4112.310547,555.151245,615.275818,3984.517334,2727.859131,841.268555,1458.922729,1043.677002,1177.220093,63.167858,90.50312,66.879913,86.453369,98.687325,54.459702,14.843791,2.266211,3.728,3.848031,8.594852,23.928106,66.548836,23.973793,26.167442,86.752625,31.6672,12.269011,6.671497,13.634575,9.310078,622.604187,170.373627,55.083279,718.503662,4.666439,6.102709,1.591345,89.799438,96.498535,78.405762,151.299179,49.727028,12.287734,31.126223,NA,50600,16300,13.406808,14.938898,63.43359,30.176025,25.888243,12.806453,11.256927,6.508234,291.75,154.449997,NA,NA,0.287896,21.867556,24.269428,39.48,189.861923,3.18,12.348393,127.457237,172.503143,7.140586,16519.732422
2018-02-07,103.047409,29.219618,68.847687,51.979519,242.64003,50.56731,51.47464,49.534679,141.42749,93.462212,94.889809,89.340141,28.842592,16.976225,696.727295,1970.091187,4125.196289,551.653687,610.075867,3972.918213,2709.793701,834.804321,1437.295898,1039.976074,1181.840332,63.194305,90.25309,66.42627,86.710327,99.112526,54.838192,15.254177,2.343601,3.75,3.925194,8.734957,23.860514,66.024368,23.879206,26.14156,90.16494,29.627401,12.241706,6.590938,12.582765,9.199683,633.137878,174.104431,56.073898,735.528076,4.767088,6.225022,1.606597,92.790154,97.369461,80.586494,156.969025,50.749084,12.497722,31.377871,NA,49400,16200,13.686749,15.269088,65.784889,29.459911,25.500252,12.750044,11.626933,6.499704,292.799988,153.949997,NA,NA,0.3002,21.56148,23.913866,41.110001,192.407196,3.188,12.520172,129.047302,171.597107,7.207679,17009.142578
2018-02-08,98.491661,27.807726,65.983269,50.046322,232.494659,48.008823,49.567822,47.591259,136.299622,87.44223,90.324989,84.310532,27.736692,16.027132,704.292725,1984.889038,4172.444336,552.877686,614.440186,3970.241699,2714.310059,850.503113,1441.801392,1042.751831,1180.916382,62.63031,88.618942,65.236572,84.628067,96.663414,53.614681,15.573757,2.29797,3.652,3.810368,8.6667,24.418161,65.783615,24.068382,26.227837,91.361481,28.612076,11.92315,6.378561,12.212684,8.886893,628.256531,174.915497,56.273689,729.944824,4.641484,6.142332,1.580013,91.695518,96.063072,79.496124,154.949631,50.646877,12.300553,31.991037,NA,49600,15950,13.247925,14.657789,64.102943,29.314405,25.185816,12.448556,11.353529,6.516763,301.399994,156.199997,NA,NA,0.294097,22.709269,24.187376,39.990002,191.691345,3.096,12.348393,129.256516,168.672546,7.073494,16795.984375
2018-02-09,100.463699,28.359392,67.644997,50.705776,235.278763,48.333263,50.302643,48.585564,138.425583,88.035362,91.672432,87.536362,28.521523,16.358419,685.115112,1950.360718,4066.780029,539.674438,603.668701,3889.944824,2623.983643,815.411804,1396.745117,1010.368286,1167.055664,62.401192,88.476074,65.570381,84.47744,96.56987,53.377026,15.50565,2.251244,3.78,3.850787,8.727773,24.426607,65.560066,23.982391,26.1847,89.101379,28.090691,11.631896,6.070983,11.38487,8.482107,626.714966,173.834091,55.399616,721.341125,4.560797,6.037246,1.553438,90.503143,94.756683,78.808357,152.153549,49.687714,12.000571,31.285717,NA,47800,15700,13.039863,14.550701,62.541122,29.390045,24.898222,12.170408,10.888743,6.491174,296.399994,156.25,NA,NA,0.284845,22.709269,23.922981,39.240002,191.373184,3.08,12.053917,128.377792,166.620682,6.987232,16882.101563
2018-02-12,102.015762,29.098061,68.636543,51.04002,238.921661,49.529083,50.79562,48.784431,138.945663,91.068108,93.294884,90.38044,28.762325,16.537495,685.115112,1950.360718,4066.780029,539.674438,603.668701,3889.944824,2623.983643,815.411804,1396.745117,1010.368286,1167.055664,62.868248,89.047577,65.92128,85.319199,97.522308,53.693905,15.573757,2.266941,3.59,3.794752,8.801416,24.232279,65.241936,23.819014,26.003517,89.739517,27.486982,11.367949,6.092953,11.414087,8.436109,627.22876,174.212601,55.333023,734.429749,4.642318,6.113046,1.57827,90.972275,95.540512,79.160622,155.2603,49.821365,12.004846,31.562178,NA,48350,16450,13.229011,14.711335,62.592617,NA,NA,12.66057,11.087417,6.793982,288.75,168.649994,NA,NA,0.291636,23.2194,24.023272,40.119999,193.123062,3.02,12.098088,130.470001,169.911667,7.265188,17308.416016
2018-02-13,102.645706,29.154165,69.022148,52.395061,241.158386,49.492001,50.981651,48.938091,139.867218,91.182899,92.827377,90.246811,28.887188,16.877731,675.086548,1932.603394,4023.827148,532.154663,602.461548,3831.060547,2529.140869,814.488342,1373.315918,994.639099,1161.511597,62.912308,89.127937,65.7929,85.398941,97.547813,53.781918,15.046367,2.244673,3.4,3.734124,8.797824,24.325222,65.603065,23.83621,26.063911,90.758774,28.273632,11.386152,6.144221,11.628344,8.546505,629.28418,173.924225,55.341339,735.711182,4.554974,6.027771,1.568689,89.975372,96.585625,78.388985,154.561279,49.530476,11.970573,31.579897,NA,47900,16350,13.089041,14.715797,61.734486,NA,NA,12.468006,11.140275,6.465584,NA,NA,NA,NA,0.29016,23.491467,24.470003,39.75,192.08905,3.092,11.952486,131.850861,172.076767,7.159756,17482.355469
2018-02-14,105.01944,29.920889,70.426811,53.795273,247.811829,51.030804,52.069927,49.995678,144.411133,93.163277,95.274796,91.840645,29.654177,17.343325,667.784912,1914.845703,3993.759766,526.558594,599.025818,3826.599365,2506.559326,810.794556,1357.996704,991.863403,1157.815308,63.73188,89.753036,66.528992,86.134377,98.228119,54.327671,15.470724,2.26402,3.554,3.758008,8.727773,24.418161,65.320518,23.76742,26.029404,90.492882,28.694401,11.340644,6.166191,11.686779,8.546505,642.387085,176.357346,55.482861,740.470642,4.569945,6.001931,1.570866,91.636871,99.546776,80.687134,158.600082,49.986473,11.63196,32.324203,NA,47300,16400,13.274406,15.273552,61.648666,NA,NA,12.576932,11.548557,6.529559,276.200012,165.800003,NA,NA,0.300003,23.831554,23.922981,39.599998,194.236618,3.05,11.996657,130.67923,174.561661,6.977647,17728.765625
2018-02-15,105.457664,30.117243,70.76651,54.21986,252.625015,51.355255,52.237354,49.805851,145.861908,94.397423,95.293129,92.155602,29.609585,17.441816,679.924927,1936.549316,4062.484619,540.811157,609.425781,3852.472656,2524.624756,824.646362,1379.623779,1004.816711,1161.511597,64.163689,89.833397,66.297882,86.666,98.151581,54.653347,15.322285,2.2611,3.45,3.833333,8.85171,24.773027,65.214554,24.137171,26.270975,91.645096,NA,NA,NA,NA,NA,644.271118,178.880615,55.840816,748.25061,4.589909,6.023464,1.572608,91.930077,100.243515,80.821335,159.532104,50.238056,11.653414,32.767242,NA,NA,NA,13.353848,15.367256,62.112053,30.665087,25.914995,12.518579,11.698018,6.593532,278.700012,159.050003,NA,NA,0.304629,24.044111,24.652344,39.490002,195.509277,3.15,12.045737,132.101929,176.260437,7.159756,18638.523438
2018-02-16,104.699898,29.892838,70.527809,54.156624,252.568359,51.114235,52.321075,50.266853,145.150208,95.220177,95.833939,92.375092,29.547159,17.414955,683.091797,1957.266357,4077.088623,543.521667,609.890198,3891.729492,2565.271484,822.799438,1393.140625,1016.845093,1165.207642,63.934559,89.726242,66.083923,86.488815,97.794418,54.468498,15.55804,2.290669,3.462,3.809449,8.875061,24.688536,65.355835,23.947998,26.07254,91.334885,NA,NA,NA,NA,NA,651.550598,180.277405,56.381908,751.911804,4.670596,6.080314,1.589603,92.32103,101.20153,81.57621,160.308777,50.827705,11.679138,32.97636,NA,NA,NA,13.467337,15.510037,62.369507,30.830492,25.868196,12.567205,11.656096,6.640445,271.649994,152.399994,NA,NA,0.300593,NA,NA,38.900002,197.895477,3.12,12.060461,131.976395,177.865952,7.284357,18497.839844
2018-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698.134827,2000.673462,4150.108887,554.101929,618.804565,3964.888672,2633.016357,853.273499,1428.284668,1044.602417,1191.080688,NA,NA,NA,NA,NA,NA,15.280373,2.268766,3.443,3.796589,8.839137,24.891314,65.69136,24.119976,26.176073,91.786896,NA,NA,NA,NA,NA,651.29364,181.133499,56.565041,749.440552,4.647308,6.048444,1.589603,92.536041,101.811188,82.029137,159.842773,50.796253,11.717683,32.933826,NA,48100,16800,13.410592,15.469878,62.335178,30.587841,25.741047,12.831738,11.749053,6.631916,268.5,143.850006,NA,NA,0.289865,24.171644,24.889381,NA,198.134079,NA,11.973754,131.641632,177.77269,7.083078,18416.837891
2018-02-20,104.727287,29.855433,70.197304,54.156624,249.991959,51.040073,52.479202,49.634106,145.195892,94.19651,95.137314,92.756851,29.618505,17.370182,690.217468,1988.835205,4100.283691,547.281677,617.968811,3936.339355,2587.853271,830.187073,1412.064209,1023.321777,1187.384644,63.881672,89.735168,65.989769,86.497673,97.666855,54.301254,15.339747,2.255259,3.411,3.825066,8.867876,24.756126,65.567749,24.059782,25.977636,91.600784,NA,NA,NA,NA,NA,631.168335,181.178558,56.481796,750.721924,4.723838,6.051889,1.591779,92.575142,101.28862,82.532379,160.308777,51.165768,11.884851,32.788513,NA,48200,16700,13.607306,15.661747,62.438152,31.339994,26.523746,13.026246,11.82925,6.627651,269.649994,144.800003,NA,NA,0.288979,24.367191,24.816446,38.830002,194.87294,3.12,12.032648,130.804764,178.01918,6.709276,18246.310547
2018-02-21,105.16552,29.79933,70.693062,53.957878,248.585724,51.077145,52.507107,49.805851,147.157578,93.172836,95.293129,93.052711,29.823631,17.567173,676.58197,1967.131592,4052.17627,541.16095,606.361572,3888.160645,2538.173828,814.488342,1397.64624,1012.218811,1186.460327,64.586678,91.530052,66.768631,87.92424,99.044495,55.08466,15.304822,2.26183,3.334,3.837926,8.884043,24.823721,65.629539,24.18017,26.029404,91.246246,NA,NA,NA,NA,NA,639.989136,182.124771,58.038479,760.973206,4.705533,6.003653,1.580889,91.851898,101.636993,82.733673,161.629181,51.06356,11.996299,32.89484,NA,48150,16500,13.717012,15.710829,62.987362,31.752405,26.664234,13.209085,11.976889,6.65324,273.299988,145.899994,NA,NA,0.290849,25.03886,25.162891,39.830002,196.066055,3.08,12.032648,130.386322,186.000168,7.111833,18587.365234
2018-02-22,104.973778,29.631029,70.02285,53.126789,246.726532,50.854675,51.995514,49.055603,143.79982,92.484016,94.156509,92.909538,29.315277,17.289602,672.623291,1957.266357,4024.686035,539.412231,600.047241,3877.454102,2529.140869,812.641418,1383.228271,1011.29364,1180.916382,64.516182,91.226433,66.588905,87.445755,99.435669,55.260708,15.002707,2.232991,3.22,3.705647,8.77627,24.942009,65.912094,24.231762,26.07254,91.042397,28.813313,11.495372,6.261391,12.134772,8.684501,636.111816,190.145111,57.588963,759.691833,4.711356,6.003653,1.57827,91.656425,100.548332,81.978806,161.318481,51.181492,12.039115,33.089779,NA,47750,16700,13.690532,15.657286,64.411865,31.928268,26.82476,13.078764,11.887577,6.6703,272.600006,143.399994,NA,NA,0.284943,24.656265,25.089958,39.200001,196.463745,3.2,12.040829,129.047302,184.794357,7.111833,18502.101563
2018-02-23,107.101013,29.948938,70.76651,53.452,251.766205,51.976334,52.925674,50.158379,146.071762,94.751396,95.788116,94.293419,29.832554,17.594027,673.327148,1970.091187,4048.73999,543.172058,609.518738,3877.454102,2542.689941,820.029175,1406.657471,1018.695496,1189.232544,65.185944,91.583618,67.093887,88.128029,101.195976,56.123329,15.048111,2.250879,3.13,3.752496,8.860692,25.161688,66.627281,24.455332,26.305485,90.377647,29.069429,11.577287,6.437149,12.280856,8.804096,632.005615,189.063721,57.147762,759.325623,4.702208,5.951972,1.52075,91.96917,100.591873,81.743958,161.473831,51.016392,11.957666,32.986992,NA,48450,16800,13.679181,15.563582,63.948483,32.146629,27.072273,12.930937,11.714422,6.65324,276.049988,145.550003,NA,NA,0.281597,25.157892,25.591393,38.66,197.736389,3.15,12.053917,130.135254,NA,7.198095,18724.638672
2018-02-26,108.433952,30.313593,71.289833,54.174686,256.003632,52.84771,54.116276,50.474751,147.659409,96.387344,97.914703,97.003868,30.10902,17.728336,677.021912,1984.889038,4055.612305,544.396057,618.433105,3899.759033,2547.206543,831.110535,1419.273193,1030.723755,1202.168945,65.705856,91.431816,67.436249,88.234344,101.144951,56.405006,15.011439,2.252339,3.228,3.752496,8.878654,25.499657,67.633835,24.79929,26.805883,90.847412,28.82246,11.586389,6.4225,12.300335,8.776497,630.258301,187.892212,57.064526,758.776489,4.733819,5.994178,1.514654,92.711967,100.199966,81.995583,162.638855,51.000671,11.974846,32.873573,NA,47450,17050,13.777539,15.657286,64.772293,32.110226,27.072273,12.948443,11.579543,6.431466,274.450012,143.75,NA,NA,0.2814,25.191904,25.946953,38.509998,198.929489,3.08,12.034286,129.926025,186.846222,7.246018,18463.732422
2018-02-27,107.146675,30.229448,70.123848,53.488132,252.860901,52.578884,53.939537,49.724503,146.199524,94.952309,98.235519,95.037827,29.663097,17.567173,685.467041,1994.754395,4102.001953,545.795166,624.840271,3922.956055,2542.689941,836.651306,1419.273193,1030.723755,1216.029663,66.305107,91.86937,68.369156,87.011597,101.43409,56.088127,15.229728,2.26475,3.23,3.737798,8.927151,25.693987,67.775124,25.014263,26.874905,91.813484,28.237045,11.549981,6.290681,11.95947,8.647701,628.336426,191.046295,57.464088,767.929443,4.766255,5.986426,1.51814,93.220184,99.154854,82.800781,162.405853,51.511692,12.150562,33.228004,NA,46950,17150,13.800237,15.813457,66.076668,31.631115,26.777958,13.084599,11.705308,6.516763,267.600006,141.449997,NA,NA,0.286912,24.707279,25.874018,39.32,192.884445,3.056,12.014653,130.218948,185.340607,7.217264,18864.470703
2018-02-28,105.44854,30.014387,69.306747,52.765438,248.83873,51.929989,53.046581,49.136951,143.854553,93.689453,97.300575,93.062263,29.475805,17.379141,670.599976,1967.131592,4025.54541,535.127563,612.490173,3864.071289,2488.493896,820.029175,1373.315918,1005.742188,1199.396851,65.212364,90.27095,68.043922,86.338181,99.665283,54.802994,15.233222,2.26037,3.215,3.777298,8.849915,25.499657,67.448425,24.979868,26.547058,91.866669,27.71566,11.340644,6.217451,11.735474,8.555705,626.501526,192.398026,57.272633,742.118225,4.713857,5.934745,1.503756,92.418762,99.459679,82.129776,162.328186,51.393768,12.116291,33.401676,NA,47400,17200,13.671616,15.670673,66.334099,30.557547,25.935041,12.837573,11.608706,6.567942,268,141.949997,NA,NA,0.290357,24.401201,25.427286,41.91,195.827423,3.052,11.842875,131.139511,181.470047,7.322696,18571.166016
