"Source","Target","Type","Weight"
"V55","V89","Directed",0
"V55","V90","Directed",0
"V55","V91","Directed",0
"V55","V92","Directed",0
"V55","V93","Directed",0
"V55","V94","Directed",0
"V55","V95","Directed",0
"V55","V96","Directed",0
"V55","V97","Directed",0
"V55","V98","Directed",0
"V55","V99","Directed",0
"V55","V100","Directed",0
"V55","V101","Directed",0
"V55","V102","Directed",0
"V55","V103","Directed",0
"V55","V104","Directed",0
"V55","V105","Directed",0
"V55","V106","Directed",0
"V56","V57","Directed",0
"V56","V58","Directed",0
"V56","V59","Directed",0
"V56","V60","Directed",0
"V56","V61","Directed",0
"V56","V62","Directed",0.080989964
"V56","V63","Directed",0
"V56","V64","Directed",0
"V56","V65","Directed",0
"V56","V66","Directed",0
"V56","V67","Directed",0
"V56","V68","Directed",0
"V56","V69","Directed",0
"V56","V70","Directed",0
"V56","V71","Directed",0
"V56","V72","Directed",0
"V56","V73","Directed",0
"V56","V74","Directed",0
"V56","V75","Directed",0
"V56","V76","Directed",0
"V56","V77","Directed",0
"V56","V78","Directed",0
"V56","V79","Directed",0
"V56","V80","Directed",0
"V56","V81","Directed",0
"V56","V82","Directed",0
"V56","V83","Directed",0
"V56","V84","Directed",0
"V56","V85","Directed",0
"V56","V86","Directed",0
"V56","V87","Directed",0
"V56","V88","Directed",0
"V56","V89","Directed",0
"V56","V90","Directed",0
"V56","V91","Directed",0
"V56","V92","Directed",0
"V56","V93","Directed",0
"V56","V94","Directed",0
"V56","V95","Directed",0
"V56","V96","Directed",0
"V56","V97","Directed",0
"V56","V98","Directed",0
"V56","V99","Directed",0
"V56","V100","Directed",0
"V56","V101","Directed",0
"V56","V102","Directed",0
"V56","V103","Directed",0
"V56","V104","Directed",0
"V56","V105","Directed",0
"V56","V106","Directed",0
"V57","V58","Directed",0
"V57","V59","Directed",0
"V57","V60","Directed",0.06774012
"V57","V61","Directed",0
"V57","V62","Directed",0
"V57","V63","Directed",0
"V57","V64","Directed",0
"V57","V65","Directed",0
"V57","V66","Directed",0
"V57","V67","Directed",0
"V57","V68","Directed",0
"V57","V69","Directed",0.078202046
"V57","V70","Directed",0
"V57","V71","Directed",0
"V57","V72","Directed",0
"V57","V73","Directed",0
"V57","V74","Directed",0
"V57","V75","Directed",0
"V57","V76","Directed",0
"V57","V77","Directed",0
"V57","V78","Directed",0
"V57","V79","Directed",0
"V57","V80","Directed",0
"V57","V81","Directed",0
"V57","V82","Directed",0
"V57","V83","Directed",0
"V57","V84","Directed",0
"V57","V85","Directed",0
"V57","V86","Directed",0
"V57","V87","Directed",0
"V57","V88","Directed",0
"V57","V89","Directed",0
"V57","V90","Directed",0
"V57","V91","Directed",0
"V57","V92","Directed",0
"V57","V93","Directed",0
"V57","V94","Directed",0
"V57","V95","Directed",0
"V57","V96","Directed",0
"V57","V97","Directed",0
"V57","V98","Directed",0
"V57","V99","Directed",0
"V57","V100","Directed",0
"V57","V101","Directed",0
"V57","V102","Directed",0
"V57","V103","Directed",0
"V57","V104","Directed",0
"V57","V105","Directed",0
"V57","V106","Directed",0
"V58","V59","Directed",0
"V58","V60","Directed",0
"V58","V61","Directed",0
"V58","V62","Directed",0
"V58","V63","Directed",0
"V58","V64","Directed",0
"V58","V65","Directed",0
"V58","V66","Directed",0
"V58","V67","Directed",0
"V58","V68","Directed",0
"V58","V69","Directed",0
"V58","V70","Directed",0
"V58","V71","Directed",0
"V58","V72","Directed",0
"V58","V73","Directed",0
"V58","V74","Directed",0
"V58","V75","Directed",0
"V58","V76","Directed",0
"V58","V77","Directed",0
"V58","V78","Directed",0
"V58","V79","Directed",0
"V58","V80","Directed",0
"V58","V81","Directed",0
"V58","V82","Directed",0
"V58","V83","Directed",0
"V58","V84","Directed",0
"V58","V85","Directed",0
"V58","V86","Directed",0
"V58","V87","Directed",0
"V58","V88","Directed",0
"V58","V89","Directed",0
"V58","V90","Directed",0
"V58","V91","Directed",0
"V58","V92","Directed",0
"V58","V93","Directed",0
"V58","V94","Directed",0
"V58","V95","Directed",0
"V58","V96","Directed",0
"V58","V97","Directed",0
"V58","V98","Directed",0
"V58","V99","Directed",0
"V58","V100","Directed",0
"V58","V101","Directed",0
"V58","V102","Directed",0
"V58","V103","Directed",0
"V58","V104","Directed",0
"V58","V105","Directed",0
"V58","V106","Directed",0
"V59","V60","Directed",0
"V59","V61","Directed",0
"V59","V62","Directed",0
"V59","V63","Directed",0
"V59","V64","Directed",0
"V59","V65","Directed",0
"V59","V66","Directed",0
"V59","V67","Directed",0
"V59","V68","Directed",0
"V59","V69","Directed",0
"V59","V70","Directed",0
"V59","V71","Directed",0
"V59","V72","Directed",0
"V59","V73","Directed",0
"V59","V74","Directed",0
"V59","V75","Directed",0
"V59","V76","Directed",0
"V59","V77","Directed",0
"V59","V78","Directed",0.17402184
"V59","V79","Directed",0
"V59","V80","Directed",0
"V59","V81","Directed",0
"V59","V82","Directed",0
"V59","V83","Directed",0
"V59","V84","Directed",0
"V59","V85","Directed",0
"V59","V86","Directed",0
"V59","V87","Directed",0
"V59","V88","Directed",0
"V59","V89","Directed",0
"V59","V90","Directed",0
"V59","V91","Directed",0
"V59","V92","Directed",0
"V59","V93","Directed",0
"V59","V94","Directed",0
"V59","V95","Directed",0
"V59","V96","Directed",0
"V59","V97","Directed",0
"V59","V98","Directed",0
"V59","V99","Directed",0
"V59","V100","Directed",0
"V59","V101","Directed",0
"V59","V102","Directed",0
"V59","V103","Directed",0
"V59","V104","Directed",0
"V59","V105","Directed",0
"V59","V106","Directed",0
"V60","V61","Directed",0
"V60","V62","Directed",0
"V60","V63","Directed",0
"V60","V64","Directed",0
"V60","V65","Directed",0
"V60","V66","Directed",0
"V60","V67","Directed",0
"V60","V68","Directed",0
"V60","V69","Directed",0
"V60","V70","Directed",0
"V60","V71","Directed",0
"V60","V72","Directed",0
"V60","V73","Directed",0
"V60","V74","Directed",0
"V60","V75","Directed",0
"V60","V76","Directed",0
"V60","V77","Directed",0
"V60","V78","Directed",0
"V60","V79","Directed",0
"V60","V80","Directed",0
"V60","V81","Directed",0
"V60","V82","Directed",0
"V60","V83","Directed",0
"V60","V84","Directed",0
"V60","V85","Directed",0
"V60","V86","Directed",0
"V60","V87","Directed",0
"V60","V88","Directed",0
"V60","V89","Directed",0
"V60","V90","Directed",0
"V60","V91","Directed",0
"V60","V92","Directed",0
"V60","V93","Directed",0
"V60","V94","Directed",0
"V60","V95","Directed",0
"V60","V96","Directed",0
"V60","V97","Directed",0
"V60","V98","Directed",0
"V60","V99","Directed",0
"V60","V100","Directed",0
"V60","V101","Directed",0
"V60","V102","Directed",0
"V60","V103","Directed",0
"V60","V104","Directed",0
"V60","V105","Directed",0
"V60","V106","Directed",0
"V61","V62","Directed",0
"V61","V63","Directed",0
"V61","V64","Directed",0
"V61","V65","Directed",0
"V61","V66","Directed",0
"V61","V67","Directed",0
"V61","V68","Directed",0
"V61","V69","Directed",0
"V61","V70","Directed",0
"V61","V71","Directed",0
"V61","V72","Directed",0
"V61","V73","Directed",0
"V61","V74","Directed",0
"V61","V75","Directed",0
"V61","V76","Directed",0
"V61","V77","Directed",0
"V61","V78","Directed",0
"V61","V79","Directed",0
"V61","V80","Directed",0
"V61","V81","Directed",0
"V61","V82","Directed",0
"V61","V83","Directed",0
"V61","V84","Directed",0
"V61","V85","Directed",0
"V61","V86","Directed",0
"V61","V87","Directed",0
"V61","V88","Directed",0
"V61","V89","Directed",0
"V61","V90","Directed",0
"V61","V91","Directed",0
"V61","V92","Directed",0
"V61","V93","Directed",0
"V61","V94","Directed",0
"V61","V95","Directed",0
"V61","V96","Directed",0
"V61","V97","Directed",0
"V61","V98","Directed",0
"V61","V99","Directed",0
"V61","V100","Directed",0
"V61","V101","Directed",0
"V61","V102","Directed",0
"V61","V103","Directed",0
"V61","V104","Directed",0
"V61","V105","Directed",0
"V61","V106","Directed",0
"V62","V63","Directed",0
"V62","V64","Directed",0
"V62","V65","Directed",0
"V62","V66","Directed",0
"V62","V67","Directed",0
"V62","V68","Directed",0
"V62","V69","Directed",0
"V62","V70","Directed",0
"V62","V71","Directed",0
"V62","V72","Directed",0
"V62","V73","Directed",0
"V62","V74","Directed",0
"V62","V75","Directed",0
"V62","V76","Directed",0
"V62","V77","Directed",0
"V62","V78","Directed",0
"V62","V79","Directed",0
"V62","V80","Directed",0
"V62","V81","Directed",0
"V62","V82","Directed",0
"V62","V83","Directed",0
"V62","V84","Directed",0
"V62","V85","Directed",0
"V62","V86","Directed",0
"V62","V87","Directed",0
"V62","V88","Directed",0
"V62","V89","Directed",0
"V62","V90","Directed",0
"V62","V91","Directed",0
"V62","V92","Directed",0
"V62","V93","Directed",0
"V62","V94","Directed",0
"V62","V95","Directed",0
"V62","V96","Directed",0
"V62","V97","Directed",0
"V62","V98","Directed",0
"V62","V99","Directed",0
"V62","V100","Directed",0
"V62","V101","Directed",0
"V62","V102","Directed",0
"V62","V103","Directed",0
"V62","V104","Directed",0
"V62","V105","Directed",0
"V62","V106","Directed",0
"V63","V64","Directed",0
"V63","V65","Directed",0
"V63","V66","Directed",0
"V63","V67","Directed",0
"V63","V68","Directed",0
"V63","V69","Directed",0
"V63","V70","Directed",0
"V63","V71","Directed",0
"V63","V72","Directed",0
"V63","V73","Directed",0
"V63","V74","Directed",0
"V63","V75","Directed",0
"V63","V76","Directed",0
"V63","V77","Directed",0
"V63","V78","Directed",0
"V63","V79","Directed",0
"V63","V80","Directed",0
"V63","V81","Directed",0
"V63","V82","Directed",0
"V63","V83","Directed",0
"V63","V84","Directed",0
"V63","V85","Directed",0
"V63","V86","Directed",0
"V63","V87","Directed",0
"V63","V88","Directed",0
"V63","V89","Directed",0
"V63","V90","Directed",0
"V63","V91","Directed",0
"V63","V92","Directed",0
"V63","V93","Directed",0
"V63","V94","Directed",0
"V63","V95","Directed",0
"V63","V96","Directed",0
"V63","V97","Directed",0
"V63","V98","Directed",0
"V63","V99","Directed",0
"V63","V100","Directed",0
"V63","V101","Directed",0
"V63","V102","Directed",0
"V63","V103","Directed",0
"V63","V104","Directed",0
"V63","V105","Directed",0
"V63","V106","Directed",0
"V64","V65","Directed",0
"V64","V66","Directed",0
"V64","V67","Directed",0
"V64","V68","Directed",0
"V64","V69","Directed",0
"V64","V70","Directed",0
"V64","V71","Directed",0
"V64","V72","Directed",0
"V64","V73","Directed",0
"V64","V74","Directed",0
"V64","V75","Directed",0
"V64","V76","Directed",0
"V64","V77","Directed",0
"V64","V78","Directed",0
"V64","V79","Directed",0
"V64","V80","Directed",0
"V64","V81","Directed",0
"V64","V82","Directed",0
"V64","V83","Directed",0
"V64","V84","Directed",0
"V64","V85","Directed",0
"V64","V86","Directed",0
"V64","V87","Directed",0
"V64","V88","Directed",0
"V64","V89","Directed",0
"V64","V90","Directed",0
"V64","V91","Directed",0
"V64","V92","Directed",0
"V64","V93","Directed",0
"V64","V94","Directed",0
"V64","V95","Directed",0
"V64","V96","Directed",0
"V64","V97","Directed",0
"V64","V98","Directed",0
"V64","V99","Directed",0
"V64","V100","Directed",0
"V64","V101","Directed",0
"V64","V102","Directed",0
"V64","V103","Directed",0
"V64","V104","Directed",0.095410421
"V64","V105","Directed",0
"V64","V106","Directed",0
"V65","V66","Directed",0
"V65","V67","Directed",0
"V65","V68","Directed",0
"V65","V69","Directed",0
"V65","V70","Directed",0
"V65","V71","Directed",0
"V65","V72","Directed",0
"V65","V73","Directed",0
"V65","V74","Directed",0
"V65","V75","Directed",0
"V65","V76","Directed",0
"V65","V77","Directed",0
"V65","V78","Directed",0
"V65","V79","Directed",0
"V65","V80","Directed",0
"V65","V81","Directed",0
"V65","V82","Directed",0
"V65","V83","Directed",0
"V65","V84","Directed",0
"V65","V85","Directed",0
"V65","V86","Directed",0
"V65","V87","Directed",0
"V65","V88","Directed",0
"V65","V89","Directed",0
"V65","V90","Directed",0
"V65","V91","Directed",0
"V65","V92","Directed",0
"V65","V93","Directed",0
"V65","V94","Directed",0
"V65","V95","Directed",0
"V65","V96","Directed",0
"V65","V97","Directed",0
"V65","V98","Directed",0
"V65","V99","Directed",0
"V65","V100","Directed",0
"V65","V101","Directed",0
"V65","V102","Directed",0
"V65","V103","Directed",0
"V65","V104","Directed",0
"V65","V105","Directed",0
"V65","V106","Directed",0
"V66","V67","Directed",0
"V66","V68","Directed",0
"V66","V69","Directed",0
"V66","V70","Directed",0
"V66","V71","Directed",0
"V66","V72","Directed",0
"V66","V73","Directed",0
"V66","V74","Directed",0
"V66","V75","Directed",0
"V66","V76","Directed",0
"V66","V77","Directed",0
"V66","V78","Directed",0
"V66","V79","Directed",0
"V66","V80","Directed",0
"V66","V81","Directed",0
"V66","V82","Directed",0
"V66","V83","Directed",0
"V66","V84","Directed",0
"V66","V85","Directed",0
"V66","V86","Directed",0
"V66","V87","Directed",0
"V66","V88","Directed",0
"V66","V89","Directed",0
"V66","V90","Directed",0
"V66","V91","Directed",0
"V66","V92","Directed",0
"V66","V93","Directed",0
"V66","V94","Directed",0
"V66","V95","Directed",0
"V66","V96","Directed",0
"V66","V97","Directed",0
"V66","V98","Directed",0
"V66","V99","Directed",0
"V66","V100","Directed",0
"V66","V101","Directed",0
"V66","V102","Directed",0
"V66","V103","Directed",0
"V66","V104","Directed",0
"V66","V105","Directed",0
"V66","V106","Directed",0
"V67","V68","Directed",0
"V67","V69","Directed",0
"V67","V70","Directed",0
"V67","V71","Directed",0
"V67","V72","Directed",0
"V67","V73","Directed",0
"V67","V74","Directed",0
"V67","V75","Directed",0
"V67","V76","Directed",0
"V67","V77","Directed",0
"V67","V78","Directed",0
"V67","V79","Directed",0
"V67","V80","Directed",0
"V67","V81","Directed",0
"V67","V82","Directed",0
"V67","V83","Directed",0
"V67","V84","Directed",0
"V67","V85","Directed",0
"V67","V86","Directed",0
"V67","V87","Directed",0
"V67","V88","Directed",0
"V67","V89","Directed",0
"V67","V90","Directed",0
"V67","V91","Directed",0
"V67","V92","Directed",0
"V67","V93","Directed",0
"V67","V94","Directed",0
"V67","V95","Directed",0
"V67","V96","Directed",0
"V67","V97","Directed",0
"V67","V98","Directed",0
"V67","V99","Directed",0
"V67","V100","Directed",0
"V67","V101","Directed",0
"V67","V102","Directed",0
"V67","V103","Directed",0
"V67","V104","Directed",0
"V67","V105","Directed",0
"V67","V106","Directed",0
"V68","V69","Directed",0
"V68","V70","Directed",0
"V68","V71","Directed",0
"V68","V72","Directed",0
"V68","V73","Directed",0
"V68","V74","Directed",0
"V68","V75","Directed",0
"V68","V76","Directed",0
"V68","V77","Directed",0
"V68","V78","Directed",0
"V68","V79","Directed",0
"V68","V80","Directed",0
"V68","V81","Directed",0
"V68","V82","Directed",0
"V68","V83","Directed",0
"V68","V84","Directed",0
"V68","V85","Directed",0
"V68","V86","Directed",0
"V68","V87","Directed",0
"V68","V88","Directed",0
"V68","V89","Directed",0
"V68","V90","Directed",0
"V68","V91","Directed",0
"V68","V92","Directed",0
"V68","V93","Directed",0
"V68","V94","Directed",0
"V68","V95","Directed",0
"V68","V96","Directed",0
"V68","V97","Directed",0
"V68","V98","Directed",0
"V68","V99","Directed",0
"V68","V100","Directed",0
"V68","V101","Directed",0
"V68","V102","Directed",0
"V68","V103","Directed",0
"V68","V104","Directed",0
"V68","V105","Directed",0
"V68","V106","Directed",0
"V69","V70","Directed",0
"V69","V71","Directed",0
"V69","V72","Directed",0
"V69","V73","Directed",0
"V69","V74","Directed",0
"V69","V75","Directed",0
"V69","V76","Directed",0
"V69","V77","Directed",0
"V69","V78","Directed",0
"V69","V79","Directed",0
"V69","V80","Directed",0
"V69","V81","Directed",0
"V69","V82","Directed",0
"V69","V83","Directed",0
"V69","V84","Directed",0
"V69","V85","Directed",0
"V69","V86","Directed",0
"V69","V87","Directed",0
"V69","V88","Directed",0
"V69","V89","Directed",0
"V69","V90","Directed",0
"V69","V91","Directed",0
"V69","V92","Directed",0
"V69","V93","Directed",0
"V69","V94","Directed",0
"V69","V95","Directed",0
"V69","V96","Directed",0
"V69","V97","Directed",0
"V69","V98","Directed",0
"V69","V99","Directed",0
"V69","V100","Directed",0
"V69","V101","Directed",0
"V69","V102","Directed",0
"V69","V103","Directed",0
"V69","V104","Directed",0
"V69","V105","Directed",0
"V69","V106","Directed",0
"V70","V71","Directed",0
"V70","V72","Directed",0
"V70","V73","Directed",0.145253167
"V70","V74","Directed",0
"V70","V75","Directed",0
"V70","V76","Directed",0
"V70","V77","Directed",0
"V70","V78","Directed",0
"V70","V79","Directed",0
"V70","V80","Directed",0
"V70","V81","Directed",0
"V70","V82","Directed",0
"V70","V83","Directed",0
"V70","V84","Directed",0
"V70","V85","Directed",0.017022463
"V70","V86","Directed",0
"V70","V87","Directed",0
"V70","V88","Directed",0
"V70","V89","Directed",0
"V70","V90","Directed",0
"V70","V91","Directed",0
"V70","V92","Directed",0
"V70","V93","Directed",0
"V70","V94","Directed",0
"V70","V95","Directed",0
"V70","V96","Directed",0
"V70","V97","Directed",0
"V70","V98","Directed",0
"V70","V99","Directed",0
"V70","V100","Directed",0
"V70","V101","Directed",0
"V70","V102","Directed",0
"V70","V103","Directed",0
"V70","V104","Directed",0
"V70","V105","Directed",0
"V70","V106","Directed",0
"V71","V72","Directed",0
"V71","V73","Directed",0
"V71","V74","Directed",0
"V71","V75","Directed",0
"V71","V76","Directed",0.352458626
"V71","V77","Directed",0
"V71","V78","Directed",0
"V71","V79","Directed",0
"V71","V80","Directed",0
"V71","V81","Directed",0
"V71","V82","Directed",0
"V71","V83","Directed",0
"V71","V84","Directed",0
"V71","V85","Directed",0
"V71","V86","Directed",0
"V71","V87","Directed",0
"V71","V88","Directed",0
"V71","V89","Directed",0
"V71","V90","Directed",0
"V71","V91","Directed",0
"V71","V92","Directed",0
"V71","V93","Directed",0
"V71","V94","Directed",0
"V71","V95","Directed",0
"V71","V96","Directed",0
"V71","V97","Directed",0
"V71","V98","Directed",0
"V71","V99","Directed",0
"V71","V100","Directed",0
"V71","V101","Directed",0
"V71","V102","Directed",0
"V71","V103","Directed",0
"V71","V104","Directed",0
"V71","V105","Directed",0
"V71","V106","Directed",0
"V72","V73","Directed",0
"V72","V74","Directed",0
"V72","V75","Directed",0
"V72","V76","Directed",0
"V72","V77","Directed",0
"V72","V78","Directed",0
"V72","V79","Directed",0
"V72","V80","Directed",0
"V72","V81","Directed",0
"V72","V82","Directed",0
"V72","V83","Directed",0
"V72","V84","Directed",0
"V72","V85","Directed",0
"V72","V86","Directed",0
"V72","V87","Directed",0
"V72","V88","Directed",0
"V72","V89","Directed",0
"V72","V90","Directed",0
"V72","V91","Directed",0
"V72","V92","Directed",0
"V72","V93","Directed",0
"V72","V94","Directed",0
"V72","V95","Directed",0
"V72","V96","Directed",0
"V72","V97","Directed",0
"V72","V98","Directed",0
"V72","V99","Directed",0
"V72","V100","Directed",0
"V72","V101","Directed",0
"V72","V102","Directed",0
"V72","V103","Directed",0
"V72","V104","Directed",0
"V72","V105","Directed",0
"V72","V106","Directed",0
"V73","V74","Directed",0
"V73","V75","Directed",0
"V73","V76","Directed",0
"V73","V77","Directed",0
"V73","V78","Directed",0
"V73","V79","Directed",0
"V73","V80","Directed",0
"V73","V81","Directed",0
"V73","V82","Directed",0
"V73","V83","Directed",0
"V73","V84","Directed",0
"V73","V85","Directed",0.39840886
"V73","V86","Directed",0
"V73","V87","Directed",0
"V73","V88","Directed",0
"V73","V89","Directed",0
"V73","V90","Directed",0
"V73","V91","Directed",0
"V73","V92","Directed",0
"V73","V93","Directed",0
"V73","V94","Directed",0
"V73","V95","Directed",0
"V73","V96","Directed",0
"V73","V97","Directed",0
"V73","V98","Directed",0
"V73","V99","Directed",0
"V73","V100","Directed",0
"V73","V101","Directed",0
"V73","V102","Directed",0
"V73","V103","Directed",0
"V73","V104","Directed",0
"V73","V105","Directed",0
"V73","V106","Directed",0
"V74","V75","Directed",0
"V74","V76","Directed",0
"V74","V77","Directed",0
"V74","V78","Directed",0
"V74","V79","Directed",0
"V74","V80","Directed",0
"V74","V81","Directed",0
"V74","V82","Directed",0
"V74","V83","Directed",0
"V74","V84","Directed",0
"V74","V85","Directed",0
"V74","V86","Directed",0
"V74","V87","Directed",0
"V74","V88","Directed",0
"V74","V89","Directed",0
"V74","V90","Directed",0
"V74","V91","Directed",0
"V74","V92","Directed",0
"V74","V93","Directed",0
"V74","V94","Directed",0
"V74","V95","Directed",0
"V74","V96","Directed",0
"V74","V97","Directed",0
"V74","V98","Directed",0
"V74","V99","Directed",0
"V74","V100","Directed",0
"V74","V101","Directed",0
"V74","V102","Directed",0
"V74","V103","Directed",0
"V74","V104","Directed",0
"V74","V105","Directed",0
"V74","V106","Directed",0
"V75","V76","Directed",0
"V75","V77","Directed",0
"V75","V78","Directed",0
"V75","V79","Directed",0
"V75","V80","Directed",0
"V75","V81","Directed",0
"V75","V82","Directed",0
"V75","V83","Directed",0
"V75","V84","Directed",0
"V75","V85","Directed",0
"V75","V86","Directed",0
"V75","V87","Directed",0
"V75","V88","Directed",0
"V75","V89","Directed",0
"V75","V90","Directed",0
"V75","V91","Directed",0
"V75","V92","Directed",0
"V75","V93","Directed",0
"V75","V94","Directed",0
"V75","V95","Directed",0
"V75","V96","Directed",0
"V75","V97","Directed",0
"V75","V98","Directed",0
"V75","V99","Directed",0
"V75","V100","Directed",0
"V75","V101","Directed",0
"V75","V102","Directed",0
"V75","V103","Directed",0
"V75","V104","Directed",0
"V75","V105","Directed",0
"V75","V106","Directed",0
"V76","V77","Directed",0
"V76","V78","Directed",0
"V76","V79","Directed",0
"V76","V80","Directed",0
"V76","V81","Directed",0
"V76","V82","Directed",0
"V76","V83","Directed",0
"V76","V84","Directed",0
"V76","V85","Directed",0
"V76","V86","Directed",0
"V76","V87","Directed",0
"V76","V88","Directed",0
"V76","V89","Directed",0
"V76","V90","Directed",0
"V76","V91","Directed",0
"V76","V92","Directed",0
"V76","V93","Directed",0
"V76","V94","Directed",0
"V76","V95","Directed",0
"V76","V96","Directed",0
"V76","V97","Directed",0
"V76","V98","Directed",0
"V76","V99","Directed",0
"V76","V100","Directed",0
"V76","V101","Directed",0
"V76","V102","Directed",0
"V76","V103","Directed",0
"V76","V104","Directed",0
"V76","V105","Directed",0
"V76","V106","Directed",0
"V77","V78","Directed",0
"V77","V79","Directed",0
"V77","V80","Directed",0
"V77","V81","Directed",0
"V77","V82","Directed",0
"V77","V83","Directed",0
"V77","V84","Directed",0
"V77","V85","Directed",0
"V77","V86","Directed",0
"V77","V87","Directed",0
"V77","V88","Directed",0
"V77","V89","Directed",0
"V77","V90","Directed",0
"V77","V91","Directed",0
"V77","V92","Directed",0
"V77","V93","Directed",0
"V77","V94","Directed",0
"V77","V95","Directed",0
"V77","V96","Directed",0
"V77","V97","Directed",0
"V77","V98","Directed",0
"V77","V99","Directed",0
"V77","V100","Directed",0
"V77","V101","Directed",0
"V77","V102","Directed",0
"V77","V103","Directed",0
"V77","V104","Directed",0
"V77","V105","Directed",0
"V77","V106","Directed",0
"V78","V79","Directed",0
"V78","V80","Directed",0
"V78","V81","Directed",0
"V78","V82","Directed",0
"V78","V83","Directed",0
"V78","V84","Directed",0
"V78","V85","Directed",0
"V78","V86","Directed",0
"V78","V87","Directed",0
"V78","V88","Directed",0
"V78","V89","Directed",0
"V78","V90","Directed",0
"V78","V91","Directed",0
"V78","V92","Directed",0
"V78","V93","Directed",0
"V78","V94","Directed",0
"V78","V95","Directed",0
"V78","V96","Directed",0
"V78","V97","Directed",0
"V78","V98","Directed",0
"V78","V99","Directed",0
"V78","V100","Directed",0
"V78","V101","Directed",0
"V78","V102","Directed",0
"V78","V103","Directed",0
"V78","V104","Directed",0
"V78","V105","Directed",0
"V78","V106","Directed",0
"V79","V80","Directed",0
"V79","V81","Directed",0
"V79","V82","Directed",0
"V79","V83","Directed",0
"V79","V84","Directed",0
"V79","V85","Directed",0
"V79","V86","Directed",0
"V79","V87","Directed",0
"V79","V88","Directed",0
"V79","V89","Directed",0
"V79","V90","Directed",0
"V79","V91","Directed",0.108890265
"V79","V92","Directed",0
"V79","V93","Directed",0
"V79","V94","Directed",0
"V79","V95","Directed",0
"V79","V96","Directed",0
"V79","V97","Directed",0
"V79","V98","Directed",0
"V79","V99","Directed",0
"V79","V100","Directed",0
"V79","V101","Directed",0
"V79","V102","Directed",0
"V79","V103","Directed",0
"V79","V104","Directed",0
"V79","V105","Directed",0
"V79","V106","Directed",0
"V80","V81","Directed",0
"V80","V82","Directed",0
"V80","V83","Directed",0
"V80","V84","Directed",0
"V80","V85","Directed",0
"V80","V86","Directed",0
"V80","V87","Directed",0
"V80","V88","Directed",0
"V80","V89","Directed",0
"V80","V90","Directed",0
"V80","V91","Directed",0
"V80","V92","Directed",0
"V80","V93","Directed",0
"V80","V94","Directed",0
"V80","V95","Directed",0
"V80","V96","Directed",0
"V80","V97","Directed",0
"V80","V98","Directed",0
"V80","V99","Directed",0
"V80","V100","Directed",0
"V80","V101","Directed",0
"V80","V102","Directed",0
"V80","V103","Directed",0
"V80","V104","Directed",0
"V80","V105","Directed",0
"V80","V106","Directed",0
"V81","V82","Directed",0
"V81","V83","Directed",0
"V81","V84","Directed",0
"V81","V85","Directed",0
"V81","V86","Directed",0
"V81","V87","Directed",0
"V81","V88","Directed",0
"V81","V89","Directed",0
"V81","V90","Directed",0
"V81","V91","Directed",0
"V81","V92","Directed",0
"V81","V93","Directed",0
"V81","V94","Directed",0
"V81","V95","Directed",0
"V81","V96","Directed",0
"V81","V97","Directed",0
"V81","V98","Directed",0
"V81","V99","Directed",0
"V81","V100","Directed",0
"V81","V101","Directed",0
"V81","V102","Directed",0
"V81","V103","Directed",0
"V81","V104","Directed",0
"V81","V105","Directed",0
"V81","V106","Directed",0
"V82","V83","Directed",0
"V82","V84","Directed",0
"V82","V85","Directed",0
"V82","V86","Directed",0.205572665
"V82","V87","Directed",0
"V82","V88","Directed",0
"V82","V89","Directed",0
"V82","V90","Directed",0
"V82","V91","Directed",0
"V82","V92","Directed",0
"V82","V93","Directed",0
"V82","V94","Directed",0
"V82","V95","Directed",0
"V82","V96","Directed",0
"V82","V97","Directed",0
"V82","V98","Directed",0
"V82","V99","Directed",0
"V82","V100","Directed",0
"V82","V101","Directed",0
"V82","V102","Directed",0
"V82","V103","Directed",0
"V82","V104","Directed",0
"V82","V105","Directed",0
"V82","V106","Directed",0
"V83","V84","Directed",0
"V83","V85","Directed",0
"V83","V86","Directed",0
"V83","V87","Directed",0
"V83","V88","Directed",0
"V83","V89","Directed",0
"V83","V90","Directed",0
"V83","V91","Directed",0
"V83","V92","Directed",0.032613721
"V83","V93","Directed",0
"V83","V94","Directed",0
"V83","V95","Directed",0
"V83","V96","Directed",0
"V83","V97","Directed",0
"V83","V98","Directed",0
"V83","V99","Directed",0
"V83","V100","Directed",0
"V83","V101","Directed",0
"V83","V102","Directed",0
"V83","V103","Directed",0
"V83","V104","Directed",0
"V83","V105","Directed",0
"V83","V106","Directed",0
"V84","V85","Directed",0
"V84","V86","Directed",0
"V84","V87","Directed",0
"V84","V88","Directed",0
"V84","V89","Directed",0
"V84","V90","Directed",0
"V84","V91","Directed",0
"V84","V92","Directed",0
"V84","V93","Directed",0
"V84","V94","Directed",0
"V84","V95","Directed",0
"V84","V96","Directed",0
"V84","V97","Directed",0
"V84","V98","Directed",0
"V84","V99","Directed",0
"V84","V100","Directed",0
"V84","V101","Directed",0
"V84","V102","Directed",0
"V84","V103","Directed",0
"V84","V104","Directed",0
"V84","V105","Directed",0
"V84","V106","Directed",0
"V85","V86","Directed",0
"V85","V87","Directed",0
"V85","V88","Directed",0
"V85","V89","Directed",0
"V85","V90","Directed",0
"V85","V91","Directed",0
"V85","V92","Directed",0
"V85","V93","Directed",0
"V85","V94","Directed",0
"V85","V95","Directed",0
